ticker,total_volume,adf,adf_10%_level,below_10%,adf_p,natr_min,natr_mean,min_price,mean_price,max_price
ET,3590462764.0,-2.4661266275036335,-2.56678582924922,False,0.12393508299824135,0.044882578467739735,0.09610746491795082,14.645,18.022971231498815,21.41
CVE,2874937172.0,-1.669335518910853,-2.56678582924922,False,0.4469769361574247,0.04077977748797896,0.11991873068955508,10.245,14.792143596852178,18.5983
TMUS,972452831.0,-2.6791658828714775,-2.56678582924922,True,0.0777133870562101,0.022508339566403947,0.07384191774570703,202.875,239.9761453785618,276.33
STLA,3649507494.0,-1.5264644028931762,-2.56678582924922,False,0.5203815341456686,0.04009578225163361,0.11323273316641572,8.4,11.377232365517951,14.2601
WULF,9697525786.0,-0.2508049376471305,-2.56678582924922,False,0.9321886082591944,0.18578385936675154,0.4492041454944097,2.0691,5.51625455019031,12.04
PRMB,1080410117.0,-0.9516313102318374,-2.56678582924922,False,0.7704946114624907,0.02856330127629082,0.11828920949821815,21.72,29.55837420121387,35.835
CLOV,1687233644.0,-2.3503158719689528,-2.56678582924922,False,0.15625294771828585,0.11678710038965359,0.2816874364824396,2.12,3.4248824576586774,4.86
TIGR,2043126399.0,-2.3907170923248815,-2.56678582924922,False,0.14437360052520593,0.05550036337739149,0.24297898717400926,5.38,8.375491155004628,14.3299
PATH,2632164407.0,-2.501864967222788,-2.56678582924922,False,0.11502121727863085,0.052579636254444784,0.14842444801422053,9.58,12.472883371453554,15.92
INDI,1021848106.0,-1.899714180610801,-2.56678582924922,False,0.3321955811284639,0.09892259062818,0.28981816684548234,1.5601,3.5593630263861744,5.52
BAC,9262053346.0,-1.581567019319735,-2.56678582924922,False,0.49284604489979683,0.03387213140850082,0.08534229460100835,33.0899,44.87228820262318,52.875
F,19801312060.0,-1.8822831025264313,-2.56678582924922,False,0.34044104536202413,0.08465240751826394,0.14532042840190074,8.455,10.546088272461683,12.305
SU,988678836.0,-2.1132275012919273,-2.56678582924922,False,0.2392291289848078,0.025796873243050827,0.07894799340541434,30.84,38.23424350334328,43.46
SHOP,2167905621.0,-1.5083056685924228,-2.56678582924922,False,0.5293987153231366,0.0419492407989654,0.15735645909417423,69.95,110.44195780681,158.9525
V,1509420683.0,-2.5119430430150587,-2.56678582924922,False,0.11259542998359706,0.024922026377866644,0.07243349138993577,273.34,333.2754760484107,375.405
UPS,1376265085.0,-0.9118712164690338,-2.56678582924922,False,0.7840379214511515,0.027577100510881563,0.08261728240454314,82.365,109.94502778596852,144.5701
FLNC,1121368308.0,-1.7987510275104186,-2.56678582924922,False,0.38108194985835064,0.05458003268320536,0.2637647884506397,3.465,10.617267502448309,23.9
KKR,1021971237.0,-1.7047759248942944,-2.56678582924922,False,0.428653471872072,0.034417542689233124,0.12166565201446997,86.2025,135.9028029869355,170.37
ORCL,2901599355.0,-0.6645525603294533,-2.56678582924922,False,0.8557188531672698,0.028244088068560894,0.12351833625921839,119.25,189.67120863135477,345.38
C,3451819304.0,-0.5351409195494856,-2.56678582924922,False,0.8849746514509813,0.030554891209102427,0.09346910587773072,55.62,77.74426492396873,105.575
LAC,2156349558.0,-1.6017267226080016,-2.56678582924922,False,0.4827260231151308,0.11752028185592346,0.3118086440154078,2.31,3.101166813692007,7.52
RCAT,1809694277.0,-2.486226651642903,-2.56678582924922,False,0.11886159622578302,0.09560382805112881,0.3959669914161655,2.417,7.486382274992285,15.265
